id,context,company_label,linkedin_id,industry,headcount,headcount_real,website,website_domain,headquarter,about,status,expected_job,comments,feedcode_1,empname_1,feedcode_2,empname_2,feedcode_3,empname_3,parent_company_id,owner,logo,edited_by,date_edited,revenue,owner_id,industrycode_updated,date_assigned,assigned_by,industry_v2,parent_linkedin_id,legal_entities,subsidiaries,affiliate_type
5743,"United States","Army National Guard",1226,Military,51,51430,http://www.nationalguard.com/,nationalguard.com,"111 S George Mason Dr, Arlington, Virginia 22204, United States","Welcome to the Army National Guard's page on LinkedIn. 

The Army National Guard, also known as the National Guard, is one component of The Army (which consists of the Active Army, the Army National Guard, and the Army Reserve). National Guard Soldiers serve both community and country. Our versatility enables us to respond to domestic emergencies, overseas combat missions, counterdrug efforts, reconstruction missions and more. 

If you are interested in learning more about the career opportunities and educational benefits made possible through service in the National Guard, visit www.NATIONALGUARD.com or talk with our team today at https://bit.ly/2uXk12R. 

For those seeking official information and news tied to the Army National Guard, visit www.ng.mil.",4,0,"Scanid: 197253
Black list",,,,,,,0,null,https://media.licdn.com/dms/image/C4D0BAQHiblV1GaKZGw/company-logo_400_400/0/1619119371653?e=1683763200&v=beta&t=dldt26_s9PrttKpHYVPrti1afxxDp5xSwG6WA8C1RnM,718,1651449674,0,9999,"2023-02-08 00:00:00",1680712674,775,"Armed Forces",0,[],[],
5791,"United States","Social Security Administration",4748,"Government Administration",41,41540,http://www.ssa.gov/careers/,ssa.gov,"6401 Security Blvd, Baltimore, MD 21235, United States","Social Security provides financial protection for our nation’s people, supporting more than 64 million individuals and families.  With retirement, disability, and survivors benefits, Social Security is one of the most successful anti-poverty programs in our nation's history.  We are there throughout life’s journey, helping secure today and tomorrow.

We are one of the largest independent agencies in government, with over 58,000 team members throughout the country.

Our talented workforce includes employees who serve customers directly, as well as those who support their work in diverse fields.  Through compassion and dedication, our team members help promote the economic security of the country.  They are the heart of our agency, providing high-quality, personalized service to people in their communities, nationwide, and even living abroad.    

Our workforce is our greatest strength at SSA.  We place high priority on developing, engaging, and empowering our team members.  Through career development programs, our team members have access to a wide range of training and professional development opportunities.  We rely on our team members’ feedback to improve how we administer our programs and to create an environment of trust and cooperation across our organization.  We also offer an excellent benefits package to our team members.

To learn more about a career with SSA, visit SSA.gov/careers.",4,0,"scanid=184082
scanid=102245
scanid=189902
usajobs",,,,,,,40956,null,https://media.licdn.com/dms/image/C510BAQF1rU3PnmFzLg/company-logo_400_400/0/1519857350463?e=1683763200&v=beta&t=Jzkr57YmA9rseH4NUMbW8tDvz14N4AcgBEhLgSW1ncc,740,1649086764,0,9999,"2023-02-08 00:00:00",1680712674,775,"Government Administration",0,[],[],
5796,"United States","Los Angeles Unified School District",157331,"Education Management",39,39709,http://www.lausd.net/,lausd.net,"333 S Beaudry Ave, Los Angeles, CA 90017, United States","Second largest school district in the nation, LAUSD enrolls 640,000+ students in kindergarten through 12th grade, at over 900 schools, and 187 public charter schools. The boundaries spread over 720 square miles and include the mega-city of Los Angeles as well as all or parts of 31 smaller municipalities plus several unincorporated sections of Southern California.

The mission of LAUSD is reflected in continued double-digit growth on the state Academic Performance Index (API); the upward trend in the graduation rate, progress in the pass rate on the California High School Exit Exam (CAHSEE) and other academic indicators.

LA schools boast more winners of the United States Academic Decathlon championships-12-than any other District in this country. Add to those impressive victories, outstanding individual student and team achievements in: science, mathematics, social studies, language arts, foreign and dual languages, business and entrepreneurial skills, the visual and performing arts, and athletics.

Nationally recognized by the Physicians Committee for Responsible Medicine for serving healthy, low fat and vegetarian school lunches. LAUSD's standards also call for: whole grains, low sodium, locally grown fruits and vegetables and no trans fat; flavored milk or carbonated beverages.

Today, the District counts more than 115 new schools and campuses, thanks to the nation's largest public works project, funded by bond measures, a testament to broad voter support.",4,0,"Strategy:TOP 100 Companies Date:[2022-06-29] It has been reviewed, PDF descriptions -> https://ibb.co/KV0WYTf",,,,,,,0,null,https://media.licdn.com/dms/image/C560BAQF_XSZi6bH9Fw/company-logo_400_400/0/1670952205317?e=1683763200&v=beta&t=LHE6jMGLg6L_cVFda03hxrxVtOQ-RHiJagLcDEym7yQ,1357,1656514308,0,9999,"2023-02-08 00:00:00",1680712674,775,"Education Administration Programs",0,[],[],
5817,"United States","Internal Revenue Service",4922,"Government Administration",33,33381,http://www.irs.gov/,irs.gov,"1111 Constitution Ave NW, Washington, District of Columbia , United States","The Internal Revenue Service's official LinkedIn account features IRS updates to help America's taxpayers understand and meet their tax responsibilities and enforce the law with integrity and fairness to all. See also our job opportunities and follow www.twitter.com/RecruitmentIRS.

The U.S. government does not promote or endorse any non-government or commercial content appearing on this page. This service is operated by a third party and not an official government website. The IRS strongly discourages you from providing personally identifiable information. Read our privacy policy at go.usa.gov/VgO",4,0,"pertenece a usa jobs, esperamos que nos desbloqueen los servidores para indexarla

USAJOBS",,,,,,,40956,null,https://media.licdn.com/dms/image/C4E0BAQFl9TSdU33kKA/company-logo_400_400/0/1584986393718?e=1683763200&v=beta&t=YJ-i9fXOfWEFzfoJ-wsUsyPZ7w_UbS-VsuAEeDPFeTA,740,1649086764,0,9999,"2023-02-08 00:00:00",1680712674,775,"Government Administration",0,[],"[{""affiliate_name"":""Small Businesses"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""}]",
5843,"United States","U.S. Coast Guard",4425,Military,28,28425,http://www.uscg.mil/,uscg.mil,"2703 Martin Luther King Jr. Ave SE, Washington, DC 20593, United States","The mission of the U.S. Coast Guard is to protect the public, the environment, and U.S. economic interests — in the nation's ports and waterways, along the coast, on international waters, or in any maritime region as required to support national security.

As one of the five branches of the Armed Forces, the U.S. Coast Guard is vital to our nation's safety and security. 

U.S. Coast Guard personnel are the backbone of America’s maritime security. They represent the diverse makeup of our nation and support not only those on active duty but also families, veterans, and retirees through education, training and benefit programs. 

The U.S. Coast Guard also employs a topnotch civilian workforce, with more than 7,000 positions in nearly 100 locations nationwide. Search for Jobs and Internships at USAJobs.gov.

Learn more about our service: 
Coast Guard Compass: http://coastguard.dodlive.mil
Coast Guard All Hands: http://allhands.coastguard.dodlive.mil
Coast Guard Maritime Commons: http://mariners.coastguard.dodlive.mil",4,19,"[Nov 16, 2021] | CL maintenance; all jobs indexed correctly | scanid=173986",united-states-coast-guard,,,,,,0,null,https://media.licdn.com/dms/image/C510BAQEcUJR2YoOg1g/company-logo_400_400/0/1519855922416?e=1683763200&v=beta&t=V5kMnvPf1f1UaNpILu3_tnvEA_-jqsMsV852RH00wFI,740,1649088623,0,9999,"2023-02-08 00:00:00",1680712674,775,"Armed Forces",0,[],"[{""affiliate_name"":""USCG Contracting & Procurement Enterprise"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""U.S. Coast Guard Civilians"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""U.S. Coast Guard Maritime Commons"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""U. S. Coast Guard Office of Leadership"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""}]",
5874,"United States",Trane,5125,"Mechanical or Industrial Engineering",11,11379,http://www.trane.com/commercial,trane.com,", United States","Trane, the world leader in creating and sustaining safe, comfortable and energy efficient environments - improves the performance of homes and buildings around the world. Trane solutions optimize indoor environments with a broad portfolio of energy efficient heating, ventilating and air conditioning systems, building and contracting services, parts support and advanced controls for homes and commercial buildings.",4,1380,"It has been fixed.
Date: 06/13/2022
Scanid: 103127
",trane,,,,,,0,null,https://media.licdn.com/dms/image/C4E0BAQEAogKMNAifXg/company-logo_400_400/0/1668094024781?e=1683763200&v=beta&t=DeVX3C4UcR09e415MvWyPh3mFlo1mGwNmiXQekCbbzw,718,1655214381,0,9999,"2023-02-08 00:00:00",1680712674,775,"Industrial Machinery Manufacturing",0,[],"[{""affiliate_name"":""Trane Nederland"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Trane New York\/New Jersey"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Trane Rental Services Nederland"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Trane Europe"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""39614725""},{""affiliate_name"":""Trane West Michigan"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Trane Chicago\/Central Illinois"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Trane Latin America"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""65582870""}]",
5889,"United States","Norwegian Cruise Line Holdings Ltd.",165222,"Leisure, Travel & Tourism",13,13119,http://www.ncl.com/,ncl.com,"7665 Corporate Center Drive, Miami, FL 33126, United States","Norwegian Cruise Line Holdings Ltd. (NYSE:NCLH) is a leading global cruise company which operates the Norwegian Cruise Line, Oceania Cruises and Regent Seven Seas Cruises brands. 

With a combined fleet of 28 ships with approximately 60,000 berths, these brands offer itineraries to nearly 500 destinations worldwide. The Company will introduce nine additional ships through 2027.

The combined brands of Norwegian Cruise Line Holdings Ltd. employ over 30,000 shipboard crew from approximately 120 different countries.",3,0,121032,,,,,,,58852,null,https://media.licdn.com/dms/image/C560BAQEEcab13OPAtg/company-logo_400_400/0/1625164172959?e=1683763200&v=beta&t=JpZFYOvDRSua4D8-edoobNVqcXR8QIeene4yrw74uCk,1468,1663852733,0,9999,"2023-02-08 00:00:00",1680712674,775,"Travel Arrangements",0,[],[],
5940,"United States","LA Fitness",15305,"Health, Wellness and Fitness",12,12668,http://www.lafitness.com/,lafitness.com,"PO Box 55088, Irvine, California 92619, United States","LA Fitness is a privately owned fitness club chain. LA Fitness has hundreds of health clubs gyms and millions of members across US and Canada. In an industry often equated with fad and fashion, LA Fitness has steadily increased its presence by focusing on the one lifelong benefit valued by everyone: good health. Established in Southern California in 1984, LA Fitness continues to seek innovative ways to enhance the wellbeing of its members. Today, LA Fitness’ state-of-the-art clubs span the continent and continue to expand. LA Fitness’ strong and successful growth stems from its commitment to understanding and meeting the distinct needs of each community it serves. With a wide range of amenities and a highly trained staff, LA Fitness can provide fun and effective workout options to family members of all ages and interests.

Website - http://www.lafitness.com
Facebook - https://www.facebook.com/LAFitness
Twitter - http://www.twitter.com/LAFitness
Google+ - https://plus.google.com/+lafitness
YouTube: http://www.youtube.com/lafitness",3,0,"[19-Aug-2022] No information found about this company.",,,,,,,0,null,https://media.licdn.com/dms/image/C560BAQGfjWnXAoxNlQ/company-logo_400_400/0/1534875642842?e=1683763200&v=beta&t=8b9-Y0el5tnLytmnIbCvaUzwasqzKZh-a19z13NBHIQ,1225,1660920614,0,9999,"2023-02-08 00:00:00",1680712674,775,"Wellness and Fitness Services",0,[],[],
5950,"United States","U.S. Department of Energy (DOE)",5556,"Government Administration",6,5632,http://www.energy.gov/,energy.gov,"1000 Independence Ave.,  W, Wa hington, DC 20585, United  tate","The mission of the Department of Energy is to ensure America's security and prosperity by addressing its energy, environmental, and nuclear challenges through transformative science and technology solutions. 

Goal 1:  Science and Energy — Advance foundational science, innovate energy technologies, and inform data driven policies that enhance U.S. economic growth and job creation, energy security, and environmental quality. 
  
Goal 2: Nuclear Security — Strengthen national security by maintaining and modernizing the nuclear stockpile and nuclear security infrastructure, reducing global nuclear threats, providing for nuclear propulsion, improving physical and cybersecurity, and strengthening key science, technology, and engineering capabilities
  
Goal 3:  Management and Performance — Position the Department of Energy to meet the challenges of the 21st century and the nation’s Manhattan Project and Cold War legacy responsibilities by employing effective management and refining operational and support capabilities to pursue departmental missions",4,0,"jobs in usajobs
https://dev-dev.talent.com/private/tools/jobs/pageCompanyView.php?id=40956",,,,,,,40956,null,https://media-exp1.licdn.com/dms/image/C560BAQE56a1WCCY8uQ/company-logo_100_100/0/1625149359131?e=1674691200&v=beta&t=gQ04r5rTaYQ8e3g9jmVAF-FQXKmYhdW5ScFtr183hio,740,1654090167,0,9999,"2022-10-27 00:00:00",1679585636,1070,"Government Administration",0,[],"[{""affiliate_name"":""Fossil Energy and Carbon Management"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""DOE Loan Programs Office"",""affiliate_type"":""acquisition"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""U.S. Department of Energy Office of Science"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Office of Electricity"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Artificial Intelligence and Technology Office (AITO), U.S. Department of Energy"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""DOE Office of Technology Transitions"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Office of Nuclear Energy, U.S. Department of Energy"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Office of Energy Efficiency and Renewable Energy (EERE), U.S. Department of Energy"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""DOE Federal Energy Management Program (FEMP)"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""DOE Grid Deployment Office"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""DOE Arctic Energy Office"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Office of Legacy Management"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""}]",
5963,"United States","BBVA in the USA",269755,Banking,75,8098,http://www.bbvausa.com/,bbvausa.com,"Birmingham, Alabama, United States","The PNC Financial Services Group, Inc. announced the completion of its acquisition of BBVA USA Bancshares, Inc., including its U.S. banking subsidiary BBVA USA, in June, 2021. This page is no longer in operation. To learn more about PNC, please visit: https://lnkd.in/e_2qvxca",4,0,,,,,,,,77324,null,https://media-exp1.licdn.com/dms/image/C4D0BAQGyAFduk1PFDw/company-logo_100_100/0/1604607635942?e=1674691200&v=beta&t=TYEgfqGIrh3xuiH03QCVJTMU3Rk3B2unZAWUYM4yEHA,740,1649086764,0,9999,"2022-10-27 00:00:00",1679585636,1070,Banking,4167,[],"[{""affiliate_name"":""BBVA Global Wealth in the USA"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""}]",
5970,"United States","Quicken Loans",165627,"Financial Services",75,9955,http://www.quickenloans.com,quickenloans.com,"1050 Woodward Ave.Detroit, MI, 48226United States","As a team member here, you’re empowered to build solutions that make life radically simple. Whether helping clients navigate the home buying process or creating new financial products, you join an organization that’s changing the face of lending – just as we have for over 30 years. What began as a summer experiment has become America’s largest mortgage lender,* with offices in Detroit, Cleveland, Phoenix and more. Over 17,000 professionals work for our suite of fintech services. Along with nearly 100 brands across industries from real estate to sports, we form the Rock Family of Companies – united by an obsession to find a better way for our clients, team members and communities.

It’s more than an obsession, though. It’s also our purpose. Finding a better way is the only way. The results are clear:
• We were the first lender to bring the mortgage process online.
• For 8 years in a row, J.D. Power ranked Quicken Loans highest in the nation in customer satisfaction for Primary Mortgage Origination. And for the fifth year in a row, they ranked us highest for Mortgage Servicing.**
• We develop technology that improves lives, like integrations that let you pay a mortgage using your voice.

This wouldn’t be possible without our team members. Their drive has led us to the top-30 of FORTUNE magazine’s ranking of the 100 Best Companies to Work For list 15 years in a row. But awards can’t replace big ideas. That’s why we’re committed to a workplace where every voice is heard and all team members have the opportunity to become the best versions of themselves. That mission goes past our walls and into our communities, where we don’t just volunteer but also invest in ways that impact the world around us. We’ve revolutionized the fintech industry, but this is about more than mortgages. It’s about changing people’s lives. Join our team and change your own today.

*Based on Quicken Loans data in comparison to public data records
**For J.D. Power award information visit JDPower.com",4,0,"[03/17/2022] Quicken Loans is now Rocket Mortage, jobs for Rocket companies in 54601
",,,,,,,0,null,https://media-exp1.licdn.com/dms/image/C560BAQFfgttpA_legQ/company-logo_100_100/0/1627746392965?e=1674691200&v=beta&t=aWPS8CfdTLKs9KxY0QqL1HRau2O5gCdGRjJXv1eJwyo,740,1649175670,0,9999,"2022-10-27 00:00:00",1680712674,775,"Financial Services",0,"[""charlotte"",""cleveland"",""phoenix"",""detroit""]","[{""affiliate_name"":""Rock Central"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""In-House Realty"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Xenith"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Quicken Loans Mortgage Insiders"",""affiliate_type"":""showcase page"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Detroit Venture Partners"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Pophouse"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Rock Connections"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Rapid Finance"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Bedrock Detroit"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Fathead"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""}]",
5990,"United States","State of Michigan",166139,"Government Administration",17,17244,http://www.michigan.gov/,michigan.gov,"State Capitol, Lansing, Michigan 48913, United States","Connecting Michigan citizens with their government via social savvy constituent engagement. Be sure to follow our State of Michigan departmental and agency specific affiliated pages for updates. 

Follow Michigan.gov on social media at:
Facebook: www.facebook.com/migovernment 
Twitter: www.twitter.com/migov
Instagram: www.instagram.com/mi_gov
YouTube: www.youtube.com/user/michigangovernment

For a complete list of State of Michigan social media accounts visit: www.michigan.gov/socialmedia",4,0,"200819 was inactive in [09/30/2022] inactive -> Ticket id: 61650,  change status of company",,,,,,,0,null,https://media.licdn.com/dms/image/C4D0BAQE5W1mOpOlADQ/company-logo_400_400/0/1622032531276?e=1683763200&v=beta&t=jmMMba6whfkoNRiYgqmn1uEvMYJUS9U-h8QrG7dpzxs,1417,1665022601,0,9999,"2023-02-08 00:00:00",1680712674,775,"Government Administration",0,[],"[{""affiliate_name"":""Michigan Department of Labor and Economic Opportunity (LEO)"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16250935""},{""affiliate_name"":""Michigan Department of State"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16250934""},{""affiliate_name"":""Michigan State Housing Development Authority"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Gaming Control Board"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Health & Human Services"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16250933""},{""affiliate_name"":""Michigan Department of Education"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Natural Resources"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16250931""},{""affiliate_name"":""Michigan Women’s Commission"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Agriculture & Rural Development"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""State Budget Office of Michigan"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Technology, Management and Budget"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""3232121""},{""affiliate_name"":""State Land Bank Authority"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan State Police"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Treasury"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16250936""},{""affiliate_name"":""Michigan Veterans Affairs Agency"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Civil Service Commission"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Military and Veterans Affairs"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""72396490""},{""affiliate_name"":""Michigan Economic Development Corporation"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Dept. of Corrections"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Attorney General"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Lottery"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Public Service Commission"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Licensing and Regulatory Affairs"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16249563""},{""affiliate_name"":""Michigan Department of Transportation"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""10796937""},{""affiliate_name"":""Michigan Department of Environment, Great Lakes, and Energy"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""16249562""},{""affiliate_name"":""Michigan Community Service Commission"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Veteran Homes"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Supreme Court"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Insurance and Financial Services"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""},{""affiliate_name"":""Michigan Department of Civil Rights"",""affiliate_type"":""subsidiary"",""affiliate_linkedin_id"":""""}]",
